t_meas_s,lat_deg,lon_deg,alt_m,pitch_rad,roll_rad,heading_rad,v_e_mps,v_n_mps,v_u_mps
162.4,42.935106230224854,-8.403665427278455,516.7370539335644,0.028188061178935738,0.09958249490812608,1.477398696861414,44.830710714688756,4.080967851968967,0.2923639516068589
162.45,42.93510806683594,-8.403637968695115,516.7516721311448,0.027746092785355732,0.10013635582735404,1.4784342734127556,44.85602473771597,4.034844194101491,0.27816098559466396
162.5,42.93510988268938,-8.40361049460632,516.7655801804245,0.02735122029233344,0.10066733420271427,1.4793872735183715,44.87932100361849,3.9921100627510944,0.265393219900738
162.55,42.93511167931063,-8.40358300624794,516.7788498414196,0.02694132501500639,0.1012445027183155,1.4807173170602583,44.905491905943,3.9323373919423963,0.2520794278129167
162.6,42.9351134490316,-8.403555501859286,516.7914538128102,0.026594488030851824,0.10176906928534667,1.481642986750395,44.92761005502864,3.8905367428309527,0.24072171373498819
162.65,42.93511519994047,-8.403527983922649,516.803489898497,0.02624424635892587,0.10233925674995462,1.4826936703293203,44.95111303759889,3.8428720569969927,0.22910446009611501
162.7,42.935116929398184,-8.403500451589833,516.8149451215018,0.025928217139817647,0.10290116125895878,1.483576509607099,44.97296750067365,3.802515532367422,0.2185097534498855
162.75,42.93511864069372,-8.403472905870554,516.8258706091742,0.025624017591541506,0.10345353135724077,1.484889586462426,44.996094361685095,3.742810557822079,0.20814197674830148
162.8,42.935120325119456,-8.403445345985485,516.8362777080116,0.025338483064058233,0.10402668254291028,1.485771231415817,45.01772450101105,3.7024121165658546,0.19814709825324053
162.85,42.93512199136414,-8.403417772851364,516.8461850629243,0.025053245451150292,0.10464121661863222,1.4867743636180242,45.040576119271236,3.6563775039531206,0.18795111114626864
162.9,42.93512363689127,-8.403390185720049,516.8555826184815,0.024763436730901877,0.10528046106041729,1.48772367184071,45.0637303933144,3.612673860285032,0.1775509912039473
162.95,42.93512526274988,-8.40336258440617,516.8644601680418,0.02449848143562396,0.10590979744038875,1.4889481388713603,45.08713054804927,3.5565676777575206,0.16771717256107818
163.0,42.93512686335829,-8.40333496875913,516.8728460266698,0.02424596970551954,0.10659710797880032,1.489857421350381,45.11035700787397,3.514509042669885,0.15794921104309062
163.05,42.9351284450385,-8.40330733888533,516.8807434872219,0.023997597797303552,0.10732902723799123,1.4908534960072712,45.134559488344756,3.468340020401961,0.14811166422582137
163.1,42.935130005940664,-8.403279694186965,516.8881490704332,0.023786047272796897,0.10798946927817855,1.4917714190359241,45.15600201028633,3.425722086843996,0.13947248443339885
163.15,42.93513154766293,-8.4032520363545,516.8951226946549,0.023569268559568077,0.1087448482744535,1.4931201961648766,45.18110018981494,3.363430762043577,0.129978090685043
163.2,42.93513306135141,-8.403224363148876,516.9016215991892,0.023380280529129095,0.10946921041365082,1.4940491233620845,45.203639183041965,3.320113683239279,0.12138061485930009
163.25,42.93513455554534,-8.403196676137584,516.9076906299322,0.023217983037571124,0.11021574920774342,1.495122078860625,45.226413507283546,3.2700768289175173,0.11295330168895425
163.3,42.93513602722054,-8.403168975176495,516.9133382950166,0.023059219807846483,0.11110234156301692,1.4960480768684867,45.251421673104424,3.2262326400260575,0.10363358283483909
163.35,42.935137479163956,-8.4031412588974,516.9185199741584,0.022927895956032462,0.11201081870579141,1.4973862036002297,45.277679527488765,3.1636194617164604,0.09469902377235352
163.4,42.93513890292875,-8.403113526534876,516.923254925347,0.022836554942508122,0.11282842663707611,1.4982514135624987,45.29984053452068,3.1225924534670884,0.08711637120226536
163.45,42.93514030822963,-8.403085780598232,516.9276107439072,0.02275637596751517,0.11369182194998659,1.4992317259321242,45.32275205412127,3.0760419545553246,0.0797236116895169
163.5,42.93514169258078,-8.403058020627787,516.9315969244916,0.0226728995283146,0.11465193201917082,1.5001610552116134,45.347109294176626,3.031328569519903,0.0722663307055647
163.55,42.93514305680898,-8.403030245738055,516.9352102410269,0.02260620122226448,0.11554076557905565,1.5011615367528188,45.369712579616234,2.983483097004764,0.06597907816814834
163.6,42.935144399504665,-8.403002457003328,516.9385091949352,0.022545515693835727,0.11643261045405999,1.5025515846349808,45.39252378830665,2.9176312964761806,0.06051743055448558
163.65,42.9351457125642,-8.402974654296267,516.941535066463,0.022476645857136785,0.11736712833951717,1.504005619309611,45.41592876631784,2.8485400709269513,0.0552573069025756
163.7,42.93514699452972,-8.402946837253205,516.9442979318081,0.022403257256922327,0.11831818451502411,1.505235388284091,45.438139804559256,2.789283405467852,0.05078915940720219
163.75,42.935148249827186,-8.402919006605432,516.9468373897785,0.02232032221611301,0.11930116373851189,1.5063975356648616,45.46078800194122,2.7329854099383106,0.04628335375356507
163.8,42.93514947978813,-8.402891162085202,516.9491515574662,0.022227858459365035,0.1204199777808812,1.507824092442295,45.486092903742495,2.6640734696675,0.0414347849316485
163.85,42.93515067873574,-8.402863302065308,516.9512232967128,0.02213788720708367,0.12152302715771217,1.5092483815717284,45.51033931059291,2.5951916173350575,0.036930659907385505
163.9,42.93515184668355,-8.402835427194084,516.9530698297082,0.022059508985704027,0.12257190456072338,1.5103106607043406,45.531860066261736,2.5429228605109095,0.03286832805232271
163.95,42.93515299110818,-8.402807539140989,516.9547132461108,0.021987079395733272,0.1237789328541557,1.5113754547329226,45.555774417750165,2.4901811186826968,0.028583027609534708
